Phase;T;RH;R;FF;RMM1;RMM2;RMM;Angle;Angle (+);PhaseManual
5;27.3;90;1;1;0.32128277;0.21139534;0.384591482;56.65616916;56.65616916;2
6;26.7;89;6.2;2;0.19357283;0.27126336;0.333248032;35.51155549;35.51155549;1
6;26.9;85;19.8;3;0.10300883;0.5266605;0.536639638;11.06669852;11.06669852;1
6;28.9;78;9.8;2;0.24121784;0.62007344;0.665339851;21.25677931;21.25677931;1
6;28.4;81;0;1;0.3422741;0.56628615;0.661688419;31.14956216;31.14956216;1
6;29.2;78;0;2;0.564605;0.67747968;0.88190562;39.80749762;39.80749762;1
6;28.6;81;1.5;1;0.3793669;0.6420759;0.745775238;30.57647625;30.57647625;1
6;29.1;78;;1;0.22936514;0.60418862;0.646260208;20.78801676;20.78801676;1
6;30.4;73;0;2;1.52E-02;0.47721836;0.477460368;1.824325282;1.824325282;1
7;29.4;77;;2;-9.51E-02;0.38995066;0.40137953;-13.70558569;346.2944143;8
7;30;75;;1;-6.97E-02;0.38023663;0.386572095;-10.38739284;349.6126072;8
7;29.8;74;10.6;2;-3.33E-03;0.20197691;0.202004359;-0.944551836;359.0554482;8
2;31;66;0;1;-9.99E-02;-0.163442;0.191554946;-148.5656418;211.4343582;5
2;28.9;78;0;2;-0.24400368;-0.29342073;0.381619602;-140.2536667;219.7463333;5
2;28.6;73;0;2;-0.15217897;-0.26528922;0.305837881;-150.1599432;209.8400568;5
2;27.4;84;0;1;-0.2011672;-0.230138;0.305666062;-138.8427891;221.1572109;5
8;26.4;87;29.5;0;-0.14125355;2.78E-02;0.143963208;-78.86596205;281.1340379;7
8;28.4;83;1;1;-0.15698554;9.61E-02;0.184064309;-58.52677005;301.47323;7
8;28.7;;0.2;1;-0.30433637;0.26692304;0.404806788;-48.74710482;311.2528952;7
7;28.3;78;0.1;1;-0.32518342;0.72572291;0.795247131;-24.13629548;335.8637045;8
7;26.7;87;;1;-0.23778501;0.7209245;0.759127029;-18.25428368;341.7457163;8
7;28.1;80;4.7;1;-1.96E-02;0.55203253;0.552380371;-2.0334413;357.9665587;8
7;29.4;76;0;1;-7.17E-02;0.38790721;0.394478001;-10.47224415;349.5277559;8
6;28.4;82;11.9;1;0.27433744;0.31902373;0.420757854;40.69315975;40.69315975;1
5;29.2;75;0;1;0.6653403;9.80E-02;0.672518933;81.62097839;81.62097839;2
5;28.4;81;0;1;0.88155407;9.20E-02;0.886341683;84.04211348;84.04211348;2
5;29.1;79;;1;0.95782918;0.16199212;0.971430999;80.40073039;80.40073039;2
5;28.8;79;0;1;1.314901;0.24677578;1.337857588;79.37058578;79.37058578;2
5;29.1;81;8.6;1;1.4087994;0.45697033;1.481059631;72.02856341;72.02856341;2
5;29;79;32.2;1;1.0911046;0.98714727;1.471383356;47.8636355;47.8636355;2
6;28.7;80;9.4;1;0.44003323;1.4965435;1.559894769;16.38507839;16.38507839;1
7;28.1;79;0;2;-2.45E-02;1.9567775;1.956930871;-0.717339223;359.2826608;8
7;27.6;83;0;1;-0.37373725;2.0242918;2.05850354;-10.4605069;349.5394931;8
7;27.4;84;27.4;1;-0.84788418;2.0206692;2.191349264;-22.76319567;337.2368043;8
7;27.8;82;0.5;1;-1.3632931;1.7565541;2.223522067;-37.81567929;322.1843207;8
8;28.9;77;5;1;-1.9137734;1.3168172;2.323044589;-55.46916125;304.5308388;7
8;28.6;77;;2;-1.9500198;0.93697971;2.163448219;-64.33583;295.66417;7
8;28.4;82;7.5;1;-1.852049;0.44678453;1.90517766;-76.43721854;283.5627815;7
8;26;92;27.6;0;-1.5485413;0.2054604;1.562112075;-82.44214133;277.5578587;7
1;26.7;89;22;1;-1.4764134;-0.13626827;1.482688629;-95.2732786;264.7267214;6
1;28.8;80;19.8;2;-1.5317581;-0.43157926;1.591396724;-105.7354046;254.2645954;6
1;28.4;83;0;1;-1.4185306;-0.99878687;1.734878749;-125.149362;234.850638;6
2;28.7;77;15;1;-0.96971548;-1.266965;1.595477491;-142.5701137;217.4298863;5
2;28.7;81;;1;-0.68454504;-1.4131882;1.570255648;-154.1545614;205.8454386;5
2;30.1;75;12.1;2;-0.31381536;-1.386571;1.421639623;-167.2473909;192.7526091;5
3;27.6;85;6.7;1;2.75E-02;-1.2487819;1.249084658;178.7384672;178.7384672;4
3;28.5;80;0.3;1;0.22555789;-1.0514522;1.075373466;167.8923903;167.8923903;4
3;28;82;13.9;1;0.25957191;-0.89319909;0.930151703;163.7956472;163.7956472;4
3;28.4;80;0.2;2;0.44862151;-1.1302538;1.216032447;158.3508308;158.3508308;4
3;28.4;83;1.6;1;0.5606516;-1.2005966;1.325051853;154.9684837;154.9684837;4
3;29.4;78;1;2;0.55266738;-0.99084294;1.1345532;150.8483162;150.8483162;4
3;29.5;78;0;2;0.45119157;-0.5322085;0.697724674;139.7096486;139.7096486;4
3;28.1;84;16.1;2;9.93E-02;-0.21830449;0.239827731;155.5406716;155.5406716;4
2;27;88;1.7;1;-9.06E-02;-0.10600825;0.139449306;-139.4811289;220.5188711;5
8;27.2;83;2;2;-0.34893608;6.18E-02;0.354366516;-79.95650595;280.0434941;7
1;28.3;76;5;2;-0.50759935;-0.14348631;0.527489736;-105.7843406;254.2156594;6
1;28.6;78;;2;-0.39304027;-0.31468928;0.503497762;-128.6826508;231.3173492;6
1;28.2;80;3;2;-0.30167982;-0.29486904;0.421851235;-134.3458843;225.6541157;6
2;28.1;80;0;2;-0.16782834;-0.30118787;0.344790494;-150.8725105;209.1274895;5
2;27.5;86;0;1;-0.21857958;-0.54681355;0.588882069;-158.2117653;201.7882347;5
2;26.3;92;2;1;-0.1384806;-0.66291529;0.677224895;-168.2007966;191.7992034;5
3;28;82;12;3;0.26059577;-0.7814253;0.823732757;161.5570885;161.5570885;4
3;27.9;84;;2;0.62226415;-0.65166259;0.901042065;136.3219815;136.3219815;4
4;27.7;85;3;2;0.88929194;-0.41437289;0.981093801;114.9835524;114.9835524;3
4;27.6;84;8;2;0.56220424;-0.20846342;0.59960871;110.3446091;110.3446091;3
5;27.2;82;5;2;0.28989711;9.52E-02;0.305128456;71.82021425;71.82021425;2
5;27.1;86;1;2;0.19998395;7.63E-02;0.214045019;69.11661572;69.11661572;2
6;27.2;84;5;2;0.11587904;0.25938109;0.284088898;24.07280275;24.07280275;1
6;28.1;81;6;1;0.13505098;0.31603649;0.343682746;23.13833516;23.13833516;1
5;28.1;82;0;2;0.35451138;0.3254844;0.481267507;47.44430102;47.44430102;2
5;28.1;80;9;3;0.50420195;0.46154237;0.683550266;47.52926779;47.52926779;2
6;29.1;76;;4;0.38390523;0.63985842;0.74619168;30.96310983;30.96310983;1
6;28.4;80;4;3;0.36246932;0.77172208;0.852607164;25.15892465;25.15892465;1
6;28.7;80;1;3;0.55826092;0.79894871;0.974666249;34.94370862;34.94370862;1
6;29.1;76;;3;0.65179598;0.85699677;1.076699337;37.25510392;37.25510392;1
6;28.7;75;;2;0.62609565;0.79067367;1.008543809;38.37397342;38.37397342;1
5;28.7;80;;3;0.6033048;0.5127238;0.791746409;49.64016566;49.64016566;2
6;28.3;81;11;2;0.39899734;0.60426277;0.724107984;33.43695659;33.43695659;1
6;28.2;79;;2;0.29048702;0.43238595;0.520903368;33.89413148;33.89413148;1
5;28.6;79;4;2;0.4241755;0.26339358;0.499300544;58.16161072;58.16161072;2
6;27.8;82;4;2;0.38066173;0.44963309;0.589129246;40.25142681;40.25142681;1
6;28.3;80;;2;0.39252049;0.46798697;0.610806139;39.98798511;39.98798511;1
7;28.6;78;22;3;-0.1162056;0.1799871;0.214240747;-32.84761885;327.1523812;8
2;26.3;90;22;1;-7.96E-02;-0.22039771;0.234331625;-160.1420402;199.8579598;5
2;28;82;1;2;-3.94E-02;-0.79971486;0.800684843;-177.1794574;182.8205426;5
3;28.4;81;15;2;2.32E-02;-1.084481;1.084729127;178.7744743;178.7744743;4
3;27;90;31;1;0.14207736;-1.0952809;1.104457435;172.6089921;172.6089921;4
3;27.7;88;17;2;0.26275563;-0.77481502;0.818155753;161.2671507;161.2671507;4
3;27.4;84;7;2;0.48168182;-0.50066417;0.694753184;136.1070165;136.1070165;4
4;28.1;82;0;2;0.46654615;-2.34E-02;0.467132604;92.87131014;92.87131014;3
5;26.9;84;2;1;0.46539673;0.36346185;0.590507098;52.01115737;52.01115737;2
6;28.4;80;9;2;0.42536259;0.49329212;0.65136046;40.77098466;40.77098466;1
5;28.6;80;;2;0.60323942;0.58537626;0.840573116;45.86100718;45.86100718;2
5;27.6;87;10;2;0.93067533;0.52008098;1.066133573;60.80262151;60.80262151;2
5;28.1;80;0;2;1.0011299;0.54475135;1.13974344;61.44777336;61.44777336;2
5;29.1;77;1;2;0.80835128;0.74166632;1.097041805;47.4634637;47.4634637;2
6;28.9;78;;2;0.37133467;0.82245314;0.902396035;24.29900688;24.29900688;1
7;27.9;80;4;2;-4.83E-02;0.53786588;0.54003018;-5.131359651;354.8686403;8
7;26.8;85;;2;-0.48127759;0.50298268;0.696146317;-43.7367076;316.2632924;8
8;26.2;88;12;2;-0.65491223;0.39763361;0.766173947;-58.73573599;301.264264;7
8;26.8;85;29.3;2;-0.85678035;0.16097535;0.871771548;-79.35908986;280.6409101;7
1;27.2;83;6;2;-1.4724231;-0.29870087;1.502415387;-101.4676002;258.5323998;6
1;27.7;81;2;2;-1.8800431;-0.53380787;1.954357414;-105.851039;254.148961;6
1;27.7;85;3;2;-1.8728443;-0.8336603;2.050008602;-113.9953095;246.0046905;6
1;27.7;83;;2;-1.936529;-1.2937129;2.328913402;-123.745205;236.254795;6
1;28.1;81;1;2;-1.7792786;-1.5421368;2.354573899;-130.9161365;229.0838635;6
2;27.9;85;1;2;-1.1308229;-1.5739865;1.93809028;-144.3048288;215.6951712;5
2;27.2;83;0;1;-0.7347396;-1.6321745;1.789926221;-155.7646337;204.2353663;5
2;27.9;82;;2;-0.40677676;-1.380674;1.439349863;-163.5838734;196.4161266;5
2;28;81;1;3;-0.4595103;-1.364442;1.439740146;-161.3877481;198.6122519;5
2;26.6;84;28;2;-0.18778442;-1.5077314;1.519380454;-172.9005034;187.0994966;5
3;27.7;80;0;3;0.28244421;-1.3759425;1.404632512;168.3998491;168.3998491;4
3;27;84;1;2;0.5244841;-1.1571758;1.27048786;155.6178292;155.6178292;4
3;26.7;84;45;3;0.54110479;-0.80839443;0.97277744;146.2033337;146.2033337;4
4;27.8;78;4;3;0.72853452;-0.58712924;0.935672641;128.8654968;128.8654968;3
4;27.6;84;;2;1.0013365;-0.66808379;1.203748619;123.710904;123.710904;3
4;27.2;83;3;3;1.1716491;-0.22876775;1.193773972;101.0481613;101.0481613;3
5;27.1;81;19;3;1.3424168;0.22273663;1.360769808;80.57918969;80.57918969;2
5;26.6;82;2;2;1.6258032;0.72773623;1.78124565;65.88592624;65.88592624;2
5;27.6;79;13;2;1.5214813;1.1959196;1.935233587;51.83183153;51.83183153;2
6;27.7;83;2;3;1.5518426;1.5649576;2.203930068;44.75890989;44.75890989;1
6;28.2;80;;3;1.4254225;1.7811962;2.281334961;38.66893821;38.66893821;1
6;28.2;76;31;5;0.88315535;2.10905;2.286494101;22.72128233;22.72128233;1
6;28.3;77;12;3;0.26045376;2.3385034;2.35296288;6.355197889;6.355197889;1
7;27.2;85;19;4;-0.42730224;2.4642186;2.500991906;-9.837424247;350.1625758;8
7;26;89;60;3;-0.81190515;2.2515163;2.393431767;-19.82949238;340.1705076;8
7;25.4;94;54;3;-1.319954;2.2088087;2.573152626;-30.86196434;329.1380357;8
7;25;92;21;2;-1.9481953;2.2211897;2.954513261;-41.25385227;318.7461477;8
8;26.2;87;16;2;-2.5925009;2.0228112;3.28828619;-52.03669452;307.9633055;7
8;27;86;19;3;-3.230495;1.5964087;3.603417639;-63.70287049;296.2971295;7
8;26.5;86;1;2;-3.5127048;1.1687969;3.702050946;-71.59595354;288.4040465;7
8;26.8;85;18;2;-3.4605727;0.71678597;3.534026816;-78.29784382;281.7021562;7
8;27.5;80;;2;-2.9907541;8.09E-02;2.991848074;-88.45052506;271.5494749;7
1;28;81;;2;-2.3567204;-0.41378695;2.392770504;-99.95834448;260.0416555;6
1;27.9;81;0;2;-1.8574938;-0.65263826;1.968811803;-109.3591398;250.6408602;6
1;28.3;79;;2;-1.5092002;-0.93204904;1.773809645;-121.6985709;238.3014291;6
1;28.6;77;;2;-1.4024475;-1.0990807;1.781807334;-128.0853586;231.9146414;6
2;28.2;80;;2;-1.5329927;-1.56464;2.190471399;-135.5853482;224.4146518;5
2;27.6;82;35;2;-1.6275885;-1.899541;2.501459641;-139.4089572;220.5910428;5
2;28.2;83;8.5;2;-1.5650311;-2.0395699;2.570830162;-142.4997512;217.5002488;5
2;27.4;81;4;3;-1.1749581;-2.0539229;2.366247201;-150.2280432;209.7719568;5
2;27.3;83;67;2;-0.93736804;-2.4741917;2.64580487;-159.2503917;200.7496083;5
2;28.2;81;0;2;-0.57535195;-2.4435756;2.510396698;-166.7507493;193.2492507;5
2;28.1;80;;2;-0.31846079;-2.4399614;2.460656195;-172.5638598;187.4361402;5
3;28.3;83;1.4;2;4.10E-02;-2.0677199;2.068126346;178.8640535;178.8640535;4
3;27.7;82;41.5;2;0.55731189;-1.6217589;1.714846487;161.034892;161.034892;4
3;28.2;78;;2;0.58729517;-1.4084132;1.525956539;157.3643188;157.3643188;4
3;28.4;82;44;1;0.814978;-1.2418245;1.485367708;146.7241229;146.7241229;4
3;28.7;79;0;2;0.97429901;-0.99272978;1.390960451;135.5368373;135.5368373;4
4;27.8;81;0;2;1.0115917;-0.85477859;1.324373137;130.1972681;130.1972681;3
4;27.3;85;0.7;3;0.81091553;-0.76595938;1.115471994;133.3669598;133.3669598;3
4;28.2;77;30.8;2;0.67719752;-0.5858444;0.895438519;130.8631226;130.8631226;3
3;27.9;81;0;2;0.55699134;-0.76473391;0.946074683;143.9324044;143.9324044;4
3;27.8;77;1.5;2;0.57656431;-0.84089559;1.019574321;145.5633191;145.5633191;4
4;28.5;80;0;3;0.66174442;-0.65585923;0.93169577;134.7440852;134.7440852;3
4;28.6;80;0;2;0.77648866;-0.41168678;0.878874646;117.9321027;117.9321027;3
4;27.5;85;0.2;2;0.61342508;-0.132358;0.627542006;102.1759769;102.1759769;3
4;27.5;85;13.8;2;0.17833252;-2.72E-02;0.180394921;98.67214866;98.67214866;3
5;28.1;82;0.7;2;9.22E-02;1.36E-02;0.093197639;81.60906889;81.60906889;2
4;28.2;82;47;2;0.36730328;-7.56E-02;0.375002746;101.6304519;101.6304519;3
4;28.9;80;0;3;0.37253749;-0.28924218;0.471640986;127.8261554;127.8261554;3
3;27.6;80;0;2;0.24483694;-0.50664115;0.562699193;154.2076053;154.2076053;4
3;28;82;;2;0.1757993;-0.36039054;0.400982213;153.9967779;153.9967779;4
3;28.3;83;0;2;0.36256284;-0.41969484;0.554612993;139.1771668;139.1771668;4
4;28.1;80;0;3;0.40234786;-0.32761365;0.518858848;129.1543668;129.1543668;3
4;28.1;74;;2;0.30528352;-0.24052258;0.388650407;128.2333817;128.2333817;3
4;28.4;77;0;2;0.21451934;-2.17E-02;0.215614093;95.77618533;95.77618533;3
5;28.5;82;0;2;0.4288553;7.15E-02;0.43477479;80.53454288;80.53454288;2
4;28.5;81;0.6;2;0.48765695;-0.18617451;0.521986828;110.8955321;110.8955321;3
3;27;86;;1;0.31837198;-0.5578056;0.642267705;150.2840927;150.2840927;4
3;28;82;8.8;2;0.442267;-0.74769688;0.868706351;149.3954415;149.3954415;4
3;28.7;81;;1;0.39531288;-0.53453201;0.664828356;143.5152411;143.5152411;4
4;28.4;81;11;2;9.94E-02;-8.75E-02;0.132425866;131.3568718;131.3568718;3
1;28.8;78;0;2;-0.1818625;-0.1034177;0.209210873;-119.6251034;240.3748966;6
8;28.2;84;1.4;2;-0.16798721;1.81E-02;0.1689595;-83.8503164;276.1496836;7
4;27.7;82;0;1;0.21233492;-1.50E-02;0.212864084;94.04083935;94.04083935;3
3;28.3;79;1.5;1;3.75E-02;-0.28054324;0.283038442;172.3864479;172.3864479;4
1;27.1;84;0;2;-6.76E-02;-5.03E-02;0.084260608;-126.6523026;233.3476974;6
7;27.2;83;45.5;2;-1.35E-02;4.23E-02;0.044402027;-17.70042779;342.2995722;8
6;28.3;79;0;2;0.15798803;0.2199492;0.270809653;35.68943282;35.68943282;1
7;28;83;1.6;2;-0.1510506;0.36537194;0.395364311;-22.46098341;337.5390166;8
8;27.6;84;2.5;1;-0.48442781;0.46994522;0.674921338;-45.86939548;314.1306045;7
7;27.7;87;;1;-0.43395612;0.44379011;0.620699264;-44.35810314;315.6418969;8
7;28.6;79;0.8;2;-1.67E-02;0.50681478;0.507089845;-1.887264305;358.1127357;8
6;28.3;82;;2;0.29002467;0.37485245;0.47395007;37.72924748;37.72924748;1
6;28;87;2.5;2;0.35351864;0.42035127;0.5492455;40.0640927;40.0640927;1
6;29;72;38;2;0.22252662;0.67891508;0.714453485;18.14748682;18.14748682;1
7;28.2;80;0;2;-0.34448963;0.83233839;0.900810913;-22.48376849;337.5162315;8
7;28.1;85;51.9;2;-0.71481824;0.82749581;1.09348728;-40.82153851;319.1784615;8
8;28.8;76;0;2;-1.0398495;0.82836342;1.329463402;-51.45852198;308.541478;7
8;28.2;73;5.5;1;-1.275208;0.59058619;1.40532825;-65.14976308;294.8502369;7
8;28.9;80;1.5;1;-1.1317135;0.4474476;1.216957189;-68.42755515;291.5724449;7
8;28.7;82;86;2;-0.99340183;0.41429198;1.076329429;-67.36173046;292.6382695;7
8;28.3;80;0;2;-0.82389444;0.36128706;0.899627916;-66.3220038;293.6779962;7
8;28.5;80;0;2;-0.54649031;0.38052651;0.66592198;-55.15013063;304.8498694;7
7;29.2;79;19.5;2;-0.29901487;0.53644383;0.614151346;-29.13538342;330.8646166;8
7;28.6;81;3;1;-4.78E-02;0.60452908;0.606415904;-4.52096037;355.4790396;8
7;28;86;0;3;-2.37E-02;0.72143382;0.721823002;-1.881561088;358.1184389;8
7;28.5;77;1;1;-0.15741903;0.79671454;0.812117485;-11.17683647;348.8231635;8
7;29.4;79;;2;-0.17446285;0.92963719;0.945866053;-10.62893578;349.3710642;8
7;29.3;77;0;2;-0.28330523;0.96552116;1.006227094;-16.35285355;343.6471465;8
7;28.6;79;0;2;-0.42852414;0.93964553;1.032747143;-24.51529663;335.4847034;8
7;28.2;75;0;2;-0.71290493;1.0211898;1.245416415;-34.91935838;325.0806416;8
7;28;82;0;2;-0.95664465;0.9816314;1.370682017;-44.2614282;315.7385718;8
8;28.5;80;3.4;2;-1.3515515;1.1202095;1.75543749;-50.34696467;309.6530353;7
8;28.4;82;0.6;2;-1.5358673;1.0819966;1.878724303;-54.83585075;305.1641492;7
8;29;77;17;2;-1.633828;0.79731673;1.817995572;-63.98737864;296.0126214;7
8;28.8;81;0;2;-1.7943318;0.72823703;1.936480256;-67.91002134;292.0899787;7
8;27.3;82;40;3;-1.8946173;0.49550033;1.958339932;-75.34367244;284.6563276;7
8;27.5;84;0.6;2;-2.1014626;0.36199665;2.132413336;-80.22618486;279.7738151;7
8;28.3;79;11.4;2;-1.9464513;0.32303935;1.97307554;-80.57689677;279.4231032;7
8;28.3;80;0;2;-1.7601914;0.24667497;1.777391995;-82.02246677;277.9775332;7
8;28.1;80;0;2;-1.8040683;8.35E-02;1.805999635;-87.3499974;272.6500026;7
1;29.2;75;0;3;-1.7914004;-0.17053941;1.799499676;-95.43810847;264.5618915;6
1;29.5;70;0;2;-1.7808001;-0.61467725;1.883899445;-109.0430944;250.9569056;6
1;28.6;77;0;2;-1.5832452;-0.73877555;1.74712755;-115.0147476;244.9852524;6
1;29.7;74;0;3;-1.2709848;-0.71028125;1.455988261;-119.1983462;240.8016538;6
2;29.4;72;16;2;-0.64367312;-0.78885007;1.018135314;-140.7867991;219.2132009;5
2;27.9;76;0;2;-0.2270945;-1.099304;1.122515566;-168.3280105;191.6719895;5
3;29.3;72;0.5;2;0.15227918;-1.3429394;1.351545479;173.5307241;173.5307241;4
3;29.3;76;0;2;0.47560543;-1.204491;1.294989998;158.4529145;158.4529145;4
3;28.7;74;11;2;0.62035835;-0.94650054;1.131683593;146.7582392;146.7582392;4
3;28.9;73;0;2;0.47515669;-0.75075978;0.888489801;147.6702353;147.6702353;4
4;29.4;71;0;2;0.56801587;-0.5454787;0.787520819;133.8404897;133.8404897;3
4;29.2;71;0;2;0.72256178;-0.43763772;0.844761682;121.2022482;121.2022482;3
4;28.8;70;0;2;0.51634192;-0.43521485;0.675293228;130.1269064;130.1269064;3
4;28.9;72;0;2;0.45784864;-0.13258065;0.476658165;106.1495943;106.1495943;3
5;28.5;74;0;3;0.19689898;0.12086691;0.231036833;58.45621724;58.45621724;2
7;27.7;69;0;2;-2.84E-02;6.87E-02;0.074338752;-22.45978817;337.5402118;8
2;28.8;69;0;2;-0.22295119;-0.245829;0.33187216;-137.7939807;222.2060193;5
2;28.9;74;0;2;-0.35607946;-0.86026919;0.931050837;-157.514538;202.485462;5
2;29.1;79;28.6;2;-0.37670729;-1.3845389;1.434871544;-164.7793305;195.2206695;5
3;28.7;80;0;4;2.60E-02;-1.6474251;1.647630256;179.0958214;179.0958214;4
3;27.8;81;0;3;0.30675083;-1.768461;1.794867789;170.1595922;170.1595922;4
3;28.9;78;0;3;0.73338318;-1.7141652;1.864460571;156.8369723;156.8369723;4
3;29.4;75;0;3;1.0775679;-1.4303081;1.7907914;143.0063002;143.0063002;4
4;28.2;83;0;2;1.1875851;-1.0597874;1.591699627;131.7453586;131.7453586;3
4;27.7;85;7;2;1.05101;-0.5621103;1.191885066;118.1391495;118.1391495;3
4;27.9;82;14;1;0.94629306;-3.62E-03;0.946299984;90.21918127;90.21918127;3
5;28.2;70;0;2;0.82264394;0.45374608;0.939483133;61.12016985;61.12016985;2
5;28.5;75;0;2;0.54605889;0.53772223;0.766371651;45.44072184;45.44072184;2
7;29.1;73;;2;-0.13102119;0.29505053;0.322833343;-23.94426322;336.0557368;8
8;29;78;0;3;-0.20336658;1.72E-02;0.20409264;-85.16563803;274.834362;7
1;29.5;74;0;3;-0.32124171;-1.58E-04;0.321241749;-90.02818044;269.9718196;6
1;29.8;71;0;3;-0.696675;-1.28E-02;0.696792577;-91.05257613;268.9474239;6
8;29;74;0;2;-0.92739266;3.87E-02;0.928199782;-87.61043944;272.3895606;7
1;28.6;76;0;2;-1.1516075;-0.14533575;1.160742139;-97.1928447;262.8071553;6
1;29.5;76;0;3;-1.438289;-0.43149304;1.501619623;-106.6994759;253.3005241;6
1;27;80;34;2;-1.5112339;-0.79679155;1.708421691;-117.8002463;242.1997537;6
1;28.1;81;;2;-1.6334218;-0.89278632;1.861487091;-118.6598809;241.3401191;6
1;28.9;77;1.4;3;-1.4584339;-0.88903886;1.708045531;-121.3658421;238.6341579;6
1;29.4;75;0;3;-1.2601182;-1.0458149;1.637567306;-129.690433;230.309567;6
1;29.1;74;;3;-1.2346991;-0.91691518;1.537925653;-126.598406;233.401594;6
1;27.5;69;0;2;-1.026479;-1.0060526;1.437289453;-134.4242121;225.5757879;6
1;27.3;72;0;2;-0.91015822;-0.8231678;1.227189151;-132.1269077;227.8730923;6
1;28;75;0;2;-0.76010734;-0.51746601;0.919529358;-124.2462578;235.7537422;6
1;28.5;76;;3;-0.5415141;-0.50534087;0.740680036;-133.0209779;226.9790221;6
1;28.5;78;34.4;3;-0.59015357;-0.39768943;0.711644658;-123.9750246;236.0249754;6
1;29.2;72;0;3;-0.64107424;-0.15447092;0.659422055;-103.5475335;256.4524665;6
1;27.5;76;0;3;-0.5460133;-0.19326182;0.579206919;-109.4914557;250.5085443;6
2;27.8;80;0;2;-0.12584224;-0.35050136;0.37240767;-160.2500879;199.7499121;5
2;28.4;77;0.3;2;-8.23E-02;-0.55271322;0.558806938;-171.5307812;188.4692188;5
2;28;80;0;2;-0.2731449;-0.93178916;0.97099906;-163.6620158;196.3379842;5
2;28;80;1.5;2;-0.18512386;-1.1095046;1.124842789;-170.5273062;189.4726938;5
2;28.5;73;0;2;-1.69E-02;-1.055653;1.055788268;-179.0828274;180.9171726;5
2;28.1;74;0;2;-3.75E-02;-0.93970782;0.94045576;-177.714766;182.285234;5
2;28.6;72;0;3;-0.21294537;-0.92071056;0.945015167;-166.9773984;193.0226016;5
2;29;75;0;3;-0.40704432;-0.77475709;0.87517634;-152.2833204;207.7166796;5
2;28.3;76;0.5;2;-0.27333507;-0.7222113;0.772205428;-159.2698659;200.7301341;5
2;29.1;71;;3;-3.22E-02;-0.91012651;0.910695945;-177.9737378;182.0262622;5
3;28.5;70;0;1;0.19831897;-1.0262388;1.045225568;169.0625076;169.0625076;4
3;28.7;68;0;2;0.19463062;-1.1046995;1.121713896;170.0079331;170.0079331;4
3;28.2;69;0;2;0.15168466;-1.2032959;1.212818725;172.8153245;172.8153245;4
3;28.4;73;0;2;2.81E-02;-1.019027;1.01941436;178.4204506;178.4204506;4
2;28.7;69;0;2;-9.24E-02;-0.61388963;0.620804509;-171.4403418;188.5596582;5
2;30.5;66;;1;-0.19343828;-0.41292021;0.455984066;-154.8985982;205.1014018;5
2;28.2;69;0;2;-7.15E-02;-0.57488889;0.579318121;-172.9104225;187.0895775;5
3;28.2;68;0;2;7.34E-02;-0.5751065;0.579771547;172.726745;172.726745;4
3;28.7;71;0;2;0.3069652;-0.91691554;0.966934197;161.4904724;161.4904724;4
3;28.6;70;0;2;0.36774629;-1.1327924;1.190989486;162.0146535;162.0146535;4
3;28.3;71;0;3;0.54526782;-1.0724343;1.203092816;153.0494239;153.0494239;4
3;28.1;68;0;3;0.77182138;-1.1019713;1.345380611;144.9925775;144.9925775;4
3;26.6;62;0;2;0.83347023;-1.1989553;1.460193972;145.1943746;145.1943746;4
3;28;67;0;4;0.65671957;-0.94925517;1.154281582;145.3235009;145.3235009;4
3;28.2;73;0;2;0.6400969;-0.81688595;1.037798967;141.9183994;141.9183994;4
4;27.9;79;0;2;0.80902815;-0.78235239;1.125434054;134.0396607;134.0396607;3
4;27;78;10.2;2;0.88725168;-0.51005524;1.023411888;119.8933459;119.8933459;3
4;28.2;74;7.8;2;0.98235857;-0.40383601;1.062126114;112.3469851;112.3469851;3
4;28.1;72;0;2;0.97766203;-3.30E-03;0.977667599;90.19339542;90.19339542;3
5;27.9;64;0;2;1.1592029;0.28894672;1.19467216;76.00349123;76.00349123;2
5;27.3;61;0;3;1.1086507;0.30075482;1.148720957;74.82208864;74.82208864;2
5;27.8;66;0;2;1.0746646;0.50687021;1.188200914;64.74888874;64.74888874;2
6;27;78;0;3;0.68677032;0.75635821;1.021631643;42.23932666;42.23932666;1
6;27.9;76;6.6;3;0.25864509;1.1763684;1.204466643;12.40017297;12.40017297;1
7;28.5;78;0;2;-7.35E-04;1.2730906;1.273090812;-0.033078866;359.9669211;8
7;29.1;71;;2;-0.30136245;1.0454394;1.08800867;-16.0803624;343.9196376;8
7;28.3;70;0;2;-0.368999;0.70769978;0.798122322;-27.53781218;332.4621878;8
7;28.2;58;0;3;-0.12434813;0.60021228;0.612957779;-11.70458963;348.2954104;8
6;28.4;64;;3;0.44970378;0.76970863;0.891450988;30.29569224;30.29569224;1
6;27.9;67;0;2;0.58829218;0.86505431;1.046138924;34.21820436;34.21820436;1
6;28.2;59;0;3;0.42091793;0.65192538;0.776001678;32.84845204;32.84845204;1
6;27.9;68;0;2;0.25868386;0.29161382;0.389815289;41.57548893;41.57548893;1
7;28.1;67;0;2;-8.44E-02;0.17942269;0.198282278;-25.19217997;334.80782;8
8;27.8;74;0;3;-0.36780253;0.12197597;0.387500759;-71.65270351;288.3472965;7
1;29;71;0;2;-0.65716267;-0.17800444;0.680843855;-105.1559268;254.8440732;6
